,Name,longitude,latitude
461,GANESH MANDIR (KANDIVALI-W),72.822133,19.215635
462,SHIMPAVALI NAKA,72.852921,19.22347
463,SUVARNA HOSPITAL (BORIVALI -W),72.845854,19.2239
464,SUVARNA HOSPITAL (BORIVALI -W),72.845702,19.223845
465,VAISHALI BHAVAN (KANDIVALI-W),72.838954,19.205114
466,YASHKRIPA BUILDING,72.841995,19.221368
467,PRABODHANKAR THACKERAY NAGAR MARKET (CHARKOP),72.828447,19.216155
468,AGARKAR CHOWK (ANDHERI-E),72.848038,19.11748
469,AGARKAR CHOWK (ANDHERI-E),72.848038,19.117453
470,AGARKAR CHOWK (ANDHERI-E),72.848284,19.118591
471,AGARKAR CHOWK (ANDHERI-E),72.847808,19.119657
472,AGARKAR CHOWK (ANDHERI-E),72.848322,19.118844
473,AGARKAR CHOWK (ANDHERI-E),72.847903,19.12001
474,AMRUT SHAKTI,72.897102,19.107873
475,ASHIRWAD SOCIETY,72.896568,19.112607
476,BAHAR CINEMA,72.853915,19.110907
477,BAMANDAYA PADA,72.886888,19.122938
478,BAMAN PADA (CHAKALA),72.858861,19.104613
479,BELA NIVAS,72.861764,19.114227
480,BEST QUARRIES (CHANDIVALI),72.90095,19.111804
481,BLOSSOM COMPANY,72.881569,19.117028
482,C-CROSS ROAD (SEEPZ ),72.872118,19.122814
483,CHAKALA,72.858951,19.113195
484,CHAKALA,72.85742,19.115408
485,CHAKALA,72.860927,19.114795
486,CHAKALA CIGARETTE FACTORY,72.85886,19.107468
487,CHANDIVALI VILLAGE,72.898839,19.114225
488,CHHATRAPATI SHIVAJI INTERNATIONAL AIRPORT (SAHAR),72.87463,19.100664
489,"DARPAN CINEMA, SAI SERVICE",72.85547,19.116979
490,"DARPAN CINEMA, SAI SERVICE",72.854683,19.114918
491,DOMESTIC AIRPORT JUNCTION,72.851532,19.09347
492,"DR.DATTA SAMANT CHOWK, SAKINAKA",72.885385,19.105963
493,"DR.DATTA SAMANT CHOWK, SAKINAKA",72.885765,19.105385
494,"DR.DATTA SAMANT CHOWK, SAKINAKA",72.885537,19.105258
495,GANESH PADA,72.885511,19.120824
496,GANESH PADA,72.885777,19.12151
497,GAUTAM NAGAR (MIDC-MAROL),72.869783,19.118432
498,GAUTAM NAGAR (MIDC-MAROL),72.870153,19.118712
499,GOKHALE BRIDGE (ANDHERI-W),72.847659,19.115538
500,"SHRI SWAMI SAMARTH MUTT, HANUMAN ROAD (VILE PARLE-E)",72.85143,19.103714
501,HANUMAN SOCIETY BUILDING NO.5 (VILE PARLE-E),72.85218,19.105187
502,HANUMAN SOCIETY BUILDING NO.5 (VILE PARLE-E),72.852113,19.105097
503,"ICICI BANK  (CHANDIVLI), SINHAGAD COLLEGE",72.896634,19.113573
504,"ICICI BANK  (CHANDIVLI), SINHAGAD COLLEGE",72.896682,19.113537
505,INDIAN OIL (SAHAR),72.871169,19.10321
506,J.B.NAGAR (ANDHERI-E),72.864571,19.10832
507,"MAROL VILLAGE, LOKBHARTHI",72.880097,19.113422
508,JAMBHULPADA,72.898894,19.094061
509,JUNGLESHWAR MAHADEO MANDIR,72.898587,19.100881
510,KHERANI BAUG,72.8991,19.102815
511,KULKARNI WADI,72.89779,19.098451
512,GANESH SOCIETY (KANDIVALI-W),72.830841,19.219373
513,GOKHALE HIGH SCHOOL (BORIVALI -W),72.850914,19.223704
514,"GOVERDHAN NAGAR, BORSAPADA",72.846928,19.212256
515,HARIDAS NAGAR,72.847891,19.221706
516,"HINDUSTAN NAKA, C.CHARANSINGH CHOWK",72.829367,19.20807
517,INDIAN EDUCATION SCHOOL (KANDIVALI-W),72.824094,19.213586
518,JAY GANGA,72.820786,19.211768
519,MAHATMA GANDHI SWIMMING POOL (KANDIVALI-W),72.844251,19.205379
520,KAMRAJ NAGAR (KANDIVALI-W),72.834996,19.208625
521,KANDIVALI STATION (W),72.850809,19.204684
522,KANDIVALI STATION (W),72.850718,19.203947
523,KANDIVALI STATION (W),72.851668,19.205917
524,KANDIVALI VILLAGE,72.842177,19.205694
525,"GANESH MANDIR, KASTUR PARK",72.848537,19.223739
526,"GANESH MANDIR, KASTUR PARK",72.848689,19.223658
527,MAHAVIR NAGAR (KANDIVLI-W),72.839633,19.211952
528,MAHAVIR NAGAR -EXTENSION (KANDIVLI-W),72.838813,19.215665
529,DENA BANK (KANDIVALI-W),72.848759,19.204244
530,MAHAVIR NAGAR -EXTENSION (KANDIVLI-W),72.837102,19.215113
531,MILAP TALKIES,72.847519,19.196248
532,PADMAJA SOCIETY,72.826003,19.204581
533,NETAJI SUBHASHCHANDRA BOSE SPORTS COMPLEX,72.845235,19.2123
534,CHARKOP SECTOR 5,72.825852,19.215457
535,CHARKOP SECTOR 8,72.813059,19.214941
536,PRABODHANKAR THACKERAY NAGAR BUS STATION (CHARKOP),72.829237,19.215451
537,BHABREKAR NAGAR NO.1,72.824034,19.205447
538,PUNCHASHEEL APARTMENTS,72.841364,19.213372
539,"DR.AMBEDKAR HOSPITAL, PAREKH NAGAR",72.850648,19.208283
540,"MAHAVIR NAGAR EXTENSION (KANDIVLI-W), PARIJAT SOCIETY",72.839509,19.214392
541,POISAR DEPOT,72.850987,19.213649
542,POISAR DEPOT,72.851149,19.214137
543,PRAPTI SOCIETY,72.839494,19.220716
544,RASHMI RATHI SOCIETY,72.835865,19.215446
545,RENUKA NAGAR,72.835878,19.211408
546,SAI CHITRA SOCIETY (KANDIVALI-W),72.820963,19.216285
547,SAI SIDDHI SOCIETY (KANDIVALI-W),72.81614,19.215214
548,SAIBABA NAGAR (BORIVALI -W),72.845041,19.217214
549,SHANTI NAGAR (KANDIVALI-W),72.834703,19.206394
550,NAHAR ESTATE,72.89697,19.105642
551,MARWAH ROAD JUNCTION (SAKI VIHAR ROAD),72.887626,19.109216
552,AGARKAR CHOWK (ANDHERI-E),72.848796,19.119911
553,ASHOK NAGAR (MAROL MAROSHI),72.88517,19.118032
554,AGARKAR CHOWK (ANDHERI-E),72.848,19.117137
555,"CHANDVALI STUDIO, PETROL PUMP",72.897043,19.114513
556,SAVITRIBAI PHULE NAGAR,72.863796,19.10046
557,"ACHARYA GARDEN, DIAMOND GARDEN",72.900449,19.051411
558,"SAMAJ MANDIR HALL (VASHI), SECTOR 21",73.00023,19.082367
559,ADARSH MARKET,73.017842,19.013098
560,AGARWADI (MANKHURD),72.925921,19.045699
561,ANUSHAKTI NAGAR BUS STATION,72.926529,19.04242
562,ANUSHAKTI NAGAR BUS STATION,72.926387,19.042898
563,A.P.M.C SECTOR 26,73.010608,19.086864
564,APNA BAZAR (VASHI),72.9975,19.070876
565,BALBHARATI VIDYALAYA (KHARGHAR),73.062839,19.034101
566,BALBHARATI VIDYALAYA (KHARGHAR),73.062497,19.033712
567,B.A.R.C GATE NO.6,72.933797,19.042123
568,BASANT TALKIES,72.904137,19.045874
569,BELPADA VILLAGE,73.060233,19.029007
570,BELPADA VILLAGE,73.06028,19.029052
571,BELPADA VILLAGE,73.059966,19.02804
572,"SAMATA NAGAR, BONKODE",73.005764,19.094932
573,CANARA BANK (KHARGHAR),73.064103,19.035446
574,CHEETA CAMP,72.944712,19.038429
575,CHINCHOLI TALAO (NAVI MUMBAI),73.01754,19.046407
576,CHINCHOLI TALAO (NAVI MUMBAI),73.017578,19.046741
577,A.P.M.C. FRUIT AND VEGETABLE MARKET,73.009721,19.076592
578,GANDHI MARKET (CHEMBUR),72.896071,19.045736
579,GHANSOLI VILLAGE,72.99966,19.12284
580,GHARKUL,73.077509,19.037913
581,GHARKUL,73.078088,19.038012
582,GOKHALE VIDYALAYA (KHARGHAR),73.065921,19.041489
583,GOVANDI STATION ROAD (E),72.914186,19.052662
584,HELAN KELLAR INSTITUTE (MAHAPE),73.012307,19.113225
585,HIRANANDANI COMPLEX JUNCTION (KHARGHAR),73.066543,19.032888
586,I.C.L.SCHOOL (VASHI),73.012475,19.073158
587,JALVAYU VIHAR (KHARGHAR),73.070287,19.049653
588,"JUI NAGAR, GAONDEVI CHOWK",73.017218,19.049208
589,JUI NAGAR RAILWAY STATION,73.015463,19.055676
590,KALAMBOLI FIRE BRIGADE,73.1052,19.02633
591,KACHWADI,72.915953,19.052752
592,KACHWADI,72.916932,19.052247
593,KENDRIYA VIHAR (SECTOR 12),73.065719,19.037595
594,TEEN TAKI (KOPAR KHAIRANE),73.003219,19.104898
595,KOPARA VILLAGE,73.072825,19.036841
596,KOPARA VILLAGE,73.072967,19.037257
597,VASHI SECTOR 29,73.004897,19.089368
598,MEGA MART,73.005516,19.091734
599,"MAHATMA GANDHI HOSPITAL, PANVEL NAKA",73.104927,19.018958
600,M.S.E.B.OFFICE (KOPAR KHAIRANE),73.002602,19.106858
601,LUCKY HOTEL (KHAIRANI MARG),72.895316,19.105162
602,LUCKY HOTEL (KHAIRANI MARG),72.895107,19.105244
603,"MAHANT ROAD, VILE PARLE (E)",72.852088,19.100282
604,MAHARASHTRA KATA (SAKI NAKA),72.888864,19.103046
605,MAHARASHTRA KATA (SAKI NAKA),72.888171,19.103262
606,MAROL DEPOT,72.865145,19.117914
607,MAROL DEPOT,72.865116,19.117923
608,MAROL LIONS CLUB,72.875319,19.109852
609,MAROL VILLAGE,72.87891,19.112094
610,"MAROL NAKA, MATA RAMABAI AMBEDKAR CHOWK",72.878398,19.110034
611,"MAROL NAKA, MATA RAMABAI AMBEDKAR CHOWK",72.880043,19.108056
612,MHADA COLONY (CHANDIVALI),72.896787,19.111288
613,MITTAL ESTATE (MAROL),72.883664,19.107588
614,MOHILI VILLAGE,72.892658,19.098575
615,MOHILI VILLAGE,72.892392,19.098557
616,SHOPPING PLAZA (POWAI),72.897481,19.111035
617,SARVODAY (VILE PARLE-W),72.852735,19.099848
618,"NEW QUARTERS, MAHARSHI VALMIKI CHOWK",72.857494,19.103302
619,OBEROI GARDEN (CHANDIVLI),72.893535,19.114828
620,SAHAR P & T COLONY NO.2,72.861951,19.103548
621,SAHAR P & T COLONY NO.1,72.863254,19.101453
622,PARLE TILAK VIDYALAYA,72.847078,19.103088
623,POST OFFICE (POWAI),72.888892,19.106018
624,R.B.I. COLONY (ANDHERI-E),72.862079,19.110848
625,SAHAR POLICE STATION,72.876644,19.102038
626,SAINATH NAGAR (MIDC -MAROL),72.875627,19.120946
627,SAMBHAJI NAGAR (VILE PARLE-E),72.854795,19.1019
628,CHAKALA (SATAMWADI),72.859902,19.11147
629,SHIVPREMI NAGAR,72.897829,19.09565
630,SHIVPREMI NAGAR,72.897972,19.09519
631,STATE BANK (SAKI NAKA),72.887922,19.106379
632,"SUMER HOUSE, SURAJ DIAMOND",72.873744,19.121532
633,TARUN BHARAT SOCIETY,72.86153,19.107848
634,TARUN WELL SOCIETY,72.863212,19.107804
635,DOMESTIC AIRPORT TERMINAL 1-B,72.855837,19.09349
636,DOMESTIC AIRPORT TERMINAL 1-B,72.852672,19.093362
637,VIJAY NAGAR (MAROL MAROSHI),72.880074,19.121363
638,VIJAY NAGAR (MAROL MAROSHI),72.879647,19.120153
639,VIJAY NAGAR SOCIETY (ANDHERI-E),72.847479,19.114146
640,MAHARASHTRA NAGAR (MANKHURD),72.937738,19.051699
641,MAITRI PARK,72.905019,19.049669
642,MANDALA,72.93564,19.041743
643,MANKHURD OCTROI NAKA,72.956235,19.05779
644,MANKHURD STATION (SOUTH),72.930415,19.042673
645,"MATHADI BHAVAN, COMMODITY EXCHANGE",73.009151,19.078995
646,MILLENNIUM BUSINESS PARK (MAHAPE),73.0167833,19.1123833
647,NATHU JOMA PATIL CHOWK,73.01402,19.060655
648,NERUL VILLAGE,73.015133,19.036651
649,NERUL RAILWAY STATION,73.017194,19.034274
650,ONION POTATO MARKET (VASHI),73.005786,19.073738
651,ONION POTATO MARKET (VASHI),73.005444,19.073865
652,PANCHAVATI,73.002747,19.116633
653,"REGENCY GARDEN, SBI",73.064156,19.044679
654,MAHARASHTRA NAGAR (MANKHURD),72.936132,19.050732
655,ASHA USHA COMPANY,72.924187,19.108486
656,ASHOK KEDARE CHOWK,72.928637,19.147731
657,ASHOK KEDARE CHOWK,72.928533,19.147812
658,ASIAN PAINTS,72.937628,19.159305
659,BARVE NAGAR,72.902066,19.097991
660,BAYER HOUSE,72.912371,19.119577
661,BAYER HOUSE,72.91278,19.120435
662,BHANDUP POLICE STATION,72.937487,19.151382
663,BHANDUP STATION (W),72.93782,19.144299
664,BHANDUP STATION (W),72.937336,19.144434
665,BHANDUP STATION (W) ROAD,72.936489,19.146711
666,CEAT COMPANY,72.943409,19.154878
667,KINGSTON SEZ (POWAI),72.913171,19.114256
668,CIBA COMPANY,72.928725,19.134758
669,"CIPLA COMPANY, MILITARY CANTEEN",72.926097,19.113735
670,DAMODAR PARK,72.914469,19.095511
671,DAMODAR PARK,72.914412,19.095556
672,DARGAH (VIKHROLI-W),72.915419,19.096622
673,DOCKYARD COLONY (KANJURMARG-W),72.92672,19.131297
674,"DR.AMBEDKAR UDYAN, POWAI",72.893978,19.124657
675,"TEMBIPADA NAKA, VAIBHAV CHOWK",72.929577,19.154064
676,EKTA NAGAR POLICE CHOWKY- BHANDUP-W,72.926633,19.140729
677,FOREST CLUB (POWAI),72.906936,19.114435
678,MANGATRAM PETROLPUMP,72.930968,19.13895
679,"GAONDEVI NAKA (BHANDUP-W), MADHUKUN BUILDING",72.932115,19.154967
680,GHATKOPAR PIPE LINE,72.902878,19.087584
681,GHATKOPAR POLICE STATION,72.899799,19.086915
682,GHATKOPAR STATION (W),72.908874,19.086818
683,"HIRANANDANI, POWAI BUS STATION",72.905643,19.117705
684,GHATKOPAR STATION (W),72.907554,19.085716
685,GODREJ COMPANY (VIKHROLI-W),72.921299,19.104194
686,HANUMAN MANDIR (BHANDUP-W),72.943561,19.157544
687,HANUMAN MANDIR (BARVE NAGAR),72.903816,19.093719
688,HANUMAN NAGAR (BHANDUP-W),72.921747,19.139752
689,HINDUSTAN COMPANY (VIKHROLI-W),72.925392,19.121865
690,HIRANANDANI (POWAI),72.906716,19.120569
691,I.I.T.MAIN GATE (POWAI),72.917046,19.125784
692,I.I.T.MAIN GATE (POWAI),72.917198,19.125369
693,I.I.T.MARKET (POWAI),72.919621,19.128802
694,INDUSTRIAL ESTATE (VIKHROLI-W),72.914515,19.099829
695,JAMBHULPADA,72.900272,19.094576
696,JUNGAL MANGAL ROAD (BHANDUP-W),72.933837,19.150586
697,KAILAS INDUSTRIAL ESTATE,72.917733,19.112215
698,KINGSTON SEZ (POWAI),72.910748,19.112765
699,KRUPA BUILDING,72.907884,19.094036
700,MEENATAI THACKERAY MAIDAN (ANACIN COMPANY),72.917661,19.099504
701,"SHIVAJI MAIDAN, MADINA MASJID",72.914542,19.104066
702,MUNICIPAL GARDEN (VIKHROLI-W),72.917801,19.109993
703,MANGATRAM PETROLPUMP,72.93092,19.13885
704,PARSIK BANK (NERUL),73.021433,19.040741
705,PUNJAB WADI (DEONAR),72.915062,19.045281
706,PUNJAB WADI (DEONAR),72.914492,19.04557
707,R.F.NAIK SCHOOL (KOPAR KHAIRANE),73.005023,19.0986
708,R.K.STUDIO,72.907053,19.047736
709,RAJ KAPOOR CHOWK (ANUSHAKTI NAGAR),72.921513,19.043719
710,R.B.I.COLONY (C.B.D.BELAPUR),73.049334,19.022851
711,SAIDHAM SOCIETY (NERUL),73.014793,19.011689
712,SANPADA STATION,73.009775,19.067956
713,SANPADA TELEPHONE EXCHANGE (SANT NIRANKARI BHAVAN),73.013934,19.059137
714,SANPADA TELEPHONE EXCHANGE (SANT NIRANKARI BHAVAN),73.014067,19.058839
715,NERUL SECTOR 42,73.014984,19.015691
716,"NERUL SECTOR 46, 48",73.015666,19.009313
717,"NERUL SECTOR 46, 48",73.016378,19.008084
718,"VASHI SECTOR 9,16, JUHU NAGAR MARKET",72.998196,19.078555
719,SHAMRAO VITHAL BANK (JUI NAGAR),73.003284,19.059628
720,SHIRAVANE VILLAGE,73.021959,19.049567
721,GANESH SOCIETY (NERUL),73.016517,19.028239
722,GANESH SOCIETY (NERUL),73.01665,19.028221
723,SANT RAJINDER SINGH ASHRAM,73.00229,19.112956
724,"SAURASHTRA BANK, STATE BANK (VASHI)",73.007622,19.079827
725,TELECOM FACTORY,72.918368,19.045164
726,TELECOM FACTORY,72.918406,19.045137
727,TELECOM FACTORY,72.918454,19.044433
728,TERNA VIDYALAYA (NERUL),73.014649,19.038431
729,TERNA ENGINEERING COLLEGE (KOPAR KHAIRANE),73.003563,19.11114
730,THANE BELAPUR JUNCTION,73.013395,19.067223
731,TURBHE NAKA (JANATA MARKET),73.019087,19.069507
732,VASHI BUS STATION,72.997757,19.072945
733,VASHI BUS STATION,72.997824,19.075954
734,VASHI VILLAGE,72.987495,19.069586
735,VASHI RAILWAY STATION,72.998373,19.06401
736,YASHWANTRAO CHAVAN MARG JUNCTION(VASHI),72.996131,19.06851
737,YERALA MEDICAL CENTRE,73.060643,19.031798
738,YERALA MEDICAL CENTRE,73.060766,19.031617
739,MAHARASHTRA NAGAR (MANKHURD),72.93618,19.05076
740,VASHI SECTOR 19,73.011842,19.083963
741,MILLENNIUM BUSINESS PARK (MAHAPE),73.016394,19.113919
742,CHHEDA NAGAR,72.904936,19.069399
743,D.A.V.COLLEGE,72.935797,19.138752
744,GANDHI MARKET (GHATKOPAR-E),72.904277,19.08099
745,GANDHI NAGAR (KANJURMARG),72.925686,19.124982
746,GARODIA PALACE,72.906674,19.074414
747,"GARODIA NAGAR, R.T.O",72.908042,19.072282
748,KAMRAJ NAGAR (GHATKOPAR-E),72.909287,19.073177
749,GHATKOPAR DEPOT,72.919764,19.085954
750,GHATKOPAR DEPOT,72.91985,19.085845
751,GHATKOPAR STATION (E),72.908837,19.084777
752,"PESTOM SAGAR, GLASS FACTORY",72.901221,19.07078
753,GODREJ COMPANY (VIKHROLI-E),72.929131,19.101323
754,GODREJ SOAP COMPANY (VIKHROLI-E),72.926082,19.093173
755,JAIN MANDIR (GHATKOPAR-E),72.908562,19.081181
756,JAIN MANDIR (GHATKOPAR-E),72.909151,19.083114
757,JANATA MARKET (VIKHROLI-E),72.94001,19.121226
758,KANJUR VILLAGE,72.936254,19.1326
759,KANNAMWAR NAGAR NO.1,72.935591,19.113827
760,KANNAMWAR NAGAR NO.2,72.938441,19.120061
761,KANNAMWAR NAGAR NO.2,72.938308,19.120359
762,VIKHROLI POLICE STATION,72.937529,19.12119
763,LAXMI NAGAR (GHATKOPAR-E),72.915715,19.089801
764,MARATHI VIDYALAYA (GHATKOPAR-E),72.916951,19.088528
765,KANNAMWAR NAGAR HOSPITAL,72.937226,19.114243
766,NALANDA SOCIETY (GHATKOPAR-E),72.912926,19.074831
767,NITYANAND NAGAR,72.912731,19.091779
768,POLICE STATION (PANT NAGAR),72.91526,19.086531
769,RAILWAY POLICE GROUND (GHATKOPAR-E),72.913742,19.077424
770,RAJAWADI HOSPITAL,72.904031,19.078885
771,SAHAKAR TALKIES (CHEMBUR-W),72.899501,19.068483
772,SAHAKAR TALKIES (CHEMBUR-W),72.8995132,19.0683746
773,SAIBABA MANDIR (GHATKOPAR),72.910796,19.078354
774,SHANKESHWAR BUILDING,72.911035,19.074352
775,SARVODAY MAHABUDDHA VIHAR (TILAK NAGAR CHEMBUR),72.892875,19.067976
776,SHIVAI VIDYALAYA (BHANDUP-E),72.946356,19.152738
777,SWAMI NARAYAN MANDIR (GHATKOPAR-E),72.909333,19.077125
778,TAGORE NAGAR JUNCTION (KANJURMARG-E),72.933346,19.124956
779,TAGORE NAGAR JUNCTION (KANJURMARG-E),72.932785,19.125634
780,TAGORE NAGAR NO.5 (VIKHROLI-E),72.928879,19.125245
781,TAGORE NAGAR NO.3 (VIKHROLI-E),72.932226,19.11978
782,TAGORE NAGAR POST OFFICE (VIKHROLI-E),72.932616,19.115118
783,"TAGORE NAGAR UDYAN, VIKHROLI BRIDGE",72.933576,19.113339
784,VIKAS VIDYALAYA,72.937425,19.118209
785,VIKAS VIDYALAYA,72.93714,19.117612
786,VIKHROLI STATION ROAD (E),72.931999,19.109535
787,VIKHROLI STATION ROAD (E),72.931999,19.109743
788,VIKHROLI VILLAGE,72.930062,19.103617
789,GHATKOPAR DEPOT,72.918861,19.08697
790,R.T.O.(GHATKOPAR-E),72.911102,19.073232
791,SAKHAR BHAVAN,72.821167,18.926985
792,BABULNATH JUNCTION,72.809441,18.960123
793,SANT MUKTABAI HOSPITAL,72.904395,19.097432
794,BARVE NAGAR,72.90199,19.097973
795,NAGBABA MANDIR (KAILAS COMPLEX),72.917495,19.114221
796,NAHUR RAILWAY STATION,72.943618,19.153451
797,NARDAS NAGAR,72.928551,19.151597
798,NARDAS NAGAR,72.928579,19.151615
799,PATKAR COMPOUND (BHANDUP-W),72.93065,19.159719
800,PRATAP NAGAR (BHANDUP-W),72.923753,19.139093
801,RAMASHRAM (POWAI),72.900548,19.120134
802,RAMASHRAM (POWAI),72.899873,19.120115
803,RAM BHAVAN,72.903656,19.091551
804,SAHYADRI NAGAR (BHANDUP-W),72.928068,19.143521
805,SAIBABA MANDIR (AMRUT NAGAR),72.907787,19.09858
806,SHIPPING CORPORATION (POWAI),72.898399,19.122843
807,SHIVAJI TALAO (BHANDUP-W),72.929616,19.147649
808,SHIVAJI TALAO (BHANDUP-W),72.929616,19.14755
809,SUBHASH NAGAR (BHANDUP-W),72.943884,19.159251
810,TULSHETPADA,72.93123,19.160885
811,USHA NAGAR,72.941593,19.15215
812,USHA NAGAR,72.941755,19.152033
813,"TEMBIPADA NAKA, VAIBHAV CHOWK",72.929853,19.154353
814,VARSHA NAGAR,72.917279,19.106912
815,VIKHROLI DEPOT,72.91958,19.101998
816,VIKHROLI DEPOT,72.919408,19.102766
817,VIKHROLI PARK SITE,72.913221,19.105023
818,VIKHROLI STATION ROAD (W),72.925745,19.111603
819,VIKHROLI STATION (W),72.927532,19.110718
820,GHATKOPAR STATION (W),72.908703,19.086385
821,GATE WAY PLAZA (POWAI),72.913881,19.124085
822,TATA POWER HOUSE (POWAI),72.916193,19.115973
823,TATA POWER HOUSE (POWAI),72.91624,19.116055
824,HIRANANDANI TELEPHONE EXCHANGE (POWAI),72.915242,19.118168
825,ADARSH VIDYALAYA (KANJURMARG-E),72.93458,19.136864
826,AMAR MAHAL,72.900595,19.066101
827,AMAR MAHAL,72.899816,19.066669
828,AMAR MAHAL,72.89974,19.066787
829,BHANDUP VILLAGE (E),72.950035,19.144219
830,BHANDUP VILLAGE (E) JUNCTION,72.94916,19.155728
831,C.G.S.COLONY (BHANDUP-E),72.938429,19.142004
832,BABULNATH,72.809092,18.95781
833,BACKBAY DEPOT,72.817318,18.909745
834,BIRLA KRIDA KENDRA,72.814782,18.954336
835,CENTRAL CINEMA,72.818314,18.954565
836,CHARNI ROAD RAILWAY STATION,72.821099,18.950917
837,CHIRA BAZAR,72.824813,18.949664
838,CHIRA BAZAR,72.824984,18.949348
839,CHIRA BAZAR,72.82525,18.949059
840,CHOWPATTY BAND STAND,72.808685,18.955713
841,AHILYABAI HOLKAR CHOWK (CHURCHGATE),72.828795,18.933161
842,AHILYABAI HOLKAR CHOWK (CHURCHGATE),72.828273,18.931824
843,AHILYABAI HOLKAR CHOWK (CHURCHGATE),72.826639,18.93316
844,AHILYABAI HOLKAR CHOWK (CHURCHGATE),72.8266333,18.9331333
845,TEEN BATTI  (WALKESHWAR),72.798333,18.948432
846,THAKURDWAR (GIRGAON),72.822267,18.951532
847,THAKURDWAR (GIRGAON),72.823197,18.952066
848,THAKURDWAR (GIRGAON),72.821202,18.95323
849,VEEJ BHAVAN,72.826601,18.921768
850,VEEJ BHAVAN,72.827456,18.921479
851,WANKHEDE STADIUM,72.824318,18.93875
852,WHITE HOUSE,72.802746,18.951318
853,WILSON COLLEGE,72.811135,18.955914
854,WORLD TRADE CENTRE,72.818633,18.914968
855,YASHWANTRAO CHAVAN PRATISHTHAN (MANTRALAYA),72.825839,18.925543
856,CRICKET CLUB OF INDIA,72.822616,18.930736
857,TEEN BAKDA (WALKESHWAR),72.80675,18.953462
858,AHILYABAI HOLKAR CHOWK (CHURCHGATE),72.827339,18.936675
859,AHILYABAI HOLKAR CHOWK,72.827485,18.932943
860,AJIT GLASS FACTORY,72.843046,19.146494
861,BANGUR NAGAR,72.83532,19.168704
862,BANGUR NAGAR POLICE CHOWKY,72.835151,19.166274
863,BANGUR NAGAR POLICE CHOWKY,72.834895,19.165985
864,BEHRAM BAUG,72.836868,19.145605
865,"BEST NAGAR, OSHIWARA STAFF QUARTERS",72.838935,19.153791
866,BHAGATSINGH NAGAR,72.835301,19.156978
867,BHAGATSINGH NAGAR,72.835177,19.157267
868,C.C.I.COLONY (GOREGAON-W),72.840088,19.16307
869,"RAJASTHANI SAMMELAN CAMPUS, CHINCHVALI",72.845735,19.176733
870,FAROOKH VIDYALAYA,72.847648,19.131248
871,FILMISTAN (GOREGAON-W),72.845849,19.162848
872,GOREGAON (W) BUS STATION,72.849033,19.163853
873,GOREGAON (W) BUS STATION,72.849128,19.163555
874,"GOREGAON, OSHIWARA DEPOT",72.835636,19.153383
875,"GOREGAON, OSHIWARA DEPOT",72.835722,19.152913
876,"GOREGAON, OSHIWARA DEPOT",72.835684,19.152804
877,HARI NIKETAN SOCIETY,72.833176,19.163291
878,INORBIT MALL,72.836259,19.17249
879,JAIN MANDIR (GOREGAON-W),72.848598,19.160203
880,JAIN MANDIR (GOREGAON-W),72.848569,19.161883
881,JOGESHWARI (W) BUS STATION,72.848283,19.133868
882,JOGESHWARI TABELA,72.845933,19.137833
883,JOGESHWARI TELEPHONE EXCHANGE,72.843269,19.14139
884,MITHA NAGAR (GOREGAON-W),72.837045,19.163222
885,MOTILAL NAGAR NO.2,72.834972,19.164295
886,MOTILAL NAGAR NO.2,72.83483,19.163988
887,OSHIWARA BRIDGE,72.843121,19.148672
888,RAM MANDIR (GOREGAON-W),72.844602,19.152079
889,RAM MANDIR (GOREGAON-W),72.84406,19.151283
890,SHASTRI NAGAR (GOREGAON-W),72.834985,19.16032
891,SIDDHARTH NAGAR (GOREGAON-W),72.843399,19.159079
892,S.R.A.COLONY (EXTENSION),72.848425,19.149434
893,S.R.A COLONY (RAM MANDIR),72.848653,19.149371
894,LOKMANYA TILAK NAGAR (GOREGAON-W),72.841704,19.163234
895,VIVEK VIDYALAYA,72.843552,19.158239
896,JOGESHWARI (W) BUS STATION,72.84815,19.134482
897,"COOPERAGE TELEPHONE EXCHANGE, YASHWANTRAO CHAVAN PRATISHTHAN",72.82806,18.925436
898,CUFFE PARADE MACCHIMAR NAGAR,72.824649,18.917665
899,"DHOBI GHAT, DR.AMBEDKAR NAGAR (BACKBAY)",72.818532,18.910875
900,FREE PRESS JOURNAL MARG,72.823553,18.922967
901,BALBHAVAN,72.817482,18.951285
902,GAONDEVI POLICE STATION,72.812,18.9596667
903,GOVERNMENT LAW COLLEGE,72.82414,18.936004
904,GYMKHANA,72.822433,18.945235
905,DR. SHYAMAPRASAD MUKHERJEE CHOWK(MUSEUM),72.830262,18.925691
906,PRESIDENT HOTEL,72.820836,18.913316
907,HUTATMA CHOWK,72.830814,18.93628
908,HUTATMA CHOWK,72.82964,18.932394
909,INCOME TAX OFFICE (MARINE LINES),72.827272,18.93821
910,MARINE LINES RAILWAY STATION (KALA NIKETAN),72.826538,18.941309
911,MARINE LINES RAILWAY STATION (KALA NIKETAN),72.826396,18.941345
912,MAJESTIC CINEMA,72.819225,18.955107
913,MANTRALAYA,72.823966,18.928261
914,MARINE DRIVE,72.823671,18.941469
915,MARINE LINES RAILWAY STATION,72.825102,18.944262
916,MARINE LINES RAILWAY STATION,72.823629,18.94632
917,MARINE LINES RAILWAY STATION,72.823819,18.945986
918,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),72.82836,18.943044
