name,latitude,longitude,tag
NANA-NANI PARK,19.0698753,72.9120691,leisure:park
shankar mandir (kranti nagar central railway colony),19.0679196,72.8868461,amenity:place_of_worship
Dr.zamil,19.0615785,72.9282129,amenity:hospital
drd park,19.0430184,72.9115187,leisure:park
sai baba  mandir,19.0679951,72.8840312,amenity:place_of_worship
green park,18.9512251,72.8298996,leisure:park
shiv mandir,19.0246011,72.9064114,amenity:place_of_worship
Sree Dutta mandir,19.0227834,72.9028989,amenity:place_of_worship
lumboni budhh vihar,19.0246895,72.9064563,amenity:place_of_worship
Bhomiya Mandir,19.0624399,72.8437618,amenity:place_of_worship
Citi Bank BKC,19.0685222,72.8677446,highway:bus_stop
MTNL Telephone Exchange BKC,19.070705,72.8714701,highway:bus_stop
Noori Masjid,19.0654884,72.898421,amenity:place_of_worship
Fertilizer Township,19.0438776,72.893456,railway:station
Prince Tech Solutions,19.0934988,72.913481,office:company
Hotel Grand Inn,19.1177459,72.8800918,tourism:hotel
Janata Hotel,19.0397857,72.9479365,tourism:hotel
Meraj Masjid,19.0404743,72.9490842,amenity:place_of_worship
Kali -Bari Mandir,19.0436979,72.8936492,amenity:place_of_worship
Newspaper stall,19.0282643,72.8975063,office:newspaper
Shankar Mandir Stop,19.0284541,72.8974533,highway:bus_stop
Siddhi Vinayak Temple,19.054351,72.8936182,amenity:place_of_worship
Moragaon Society Office,19.1188622,72.8228073,office:association
Airport Road,19.1099146,72.8747968,railway:stop
Ghatkopar,19.0862832,72.9079859,railway:stop
Jagruti Nagar,19.0921714,72.9025996,railway:stop
Marol Naka (Line 1),19.1079463,72.8801094,railway:stop
Mahadev Mandir,18.91909,72.8294331,amenity:place_of_worship
Four Bungalows,19.1300324,72.8257946,highway:bus_stop
Someshwar Temple,19.1299315,72.8166544,amenity:place_of_worship
Borivali,19.2282756,72.856509,public_transport:stop_position
Balakanji Bari,19.0846764,72.8327654,highway:bus_stop
SK Nizam Park,18.949838,72.8397419,leisure:park
santi park,19.019633,72.8628095,leisure:park
Postal Colony,19.0615161,72.8934087,highway:bus_stop
sam,19.0400958,72.9466514,leisure:park
Anand Buddha Vihar,19.0610562,72.9083326,amenity:place_of_worship
sngc mandira samiti,19.061586,72.9089817,amenity:place_of_worship
jonsons diagnostics,19.0501477,72.9193344,amenity:hospital
Shivaji Nagar Bus Terminus,19.0604104,72.9256386,highway:bus_stop
Shaikh Saba Class,19.0669983,72.9227436,amenity:place_of_worship
gulshane madina masjid,19.0358948,72.9507399,amenity:place_of_worship
Chembur Naka,19.0542102,72.8934237,highway:bus_stop
Kumbharwada,19.0541889,72.8919114,highway:bus_stop
Shankar Deol,19.0289047,72.8972115,highway:bus_stop
cheeta camp,19.0384776,72.9446669,highway:bus_stop
trombay bus stop..,19.0342614,72.9494324,highway:bus_stop
Shreyas Cinema,19.0938693,72.9129053,highway:bus_stop
Narmadeshwar Shiva Temple,19.0410539,72.9403001,amenity:place_of_worship
Gazi Masgid,19.0704679,72.9215294,amenity:place_of_worship
Govandi,19.0553688,72.9150702,railway:station
GTB Nagar bustop,19.0375439,72.8660211,highway:bus_stop
Lokmanya Tilak hospital,19.0372203,72.8614909,highway:bus_stop
nidan hospital,19.0924663,72.9121731,amenity:hospital
bba,19.0602605,72.9113338,amenity:hospital
kokan mazjid,19.0635029,72.9220329,amenity:place_of_worship
mahaveer hospital,19.0677525,72.9275925,amenity:hospital
Ayyappa Temple,19.1050639,72.8925098,amenity:place_of_worship
dr. baba saheb ambedkar udhhan,19.0635349,72.9018356,amenity:place_of_worship
Ninety Feet Jhangri Masjid,19.0638119,72.9284627,highway:bus_stop
Tembhipada Police Chowki,19.1551631,72.9291525,highway:bus_stop
children park,19.0786873,72.9139937,leisure:park
noorya bakaiya madarsa,19.068001,72.9212848,amenity:place_of_worship
Mary Matha Church,19.1051012,72.8910383,amenity:place_of_worship
st stephen's church,19.1588852,72.9310637,amenity:place_of_worship
Mohete Patil,19.0534061,72.9351532,highway:bus_stop
Faiz-ul-Rasool Masjid,19.0688943,72.9205041,amenity:place_of_worship
Bismillah Masjid,19.0696832,72.9207538,amenity:place_of_worship
maa hospital,19.0585059,72.8904048,amenity:hospital
New Gautam Nagar Bus Stop,19.0592485,72.9138517,highway:bus_stop
new delhi,19.0624996,72.9288123,tourism:hotel
footware,19.0595744,72.8890844,amenity:place_of_worship
Bab-e-Rahmat Masjid,19.0713741,72.9210037,amenity:place_of_worship
Sai baba mandir,19.0699116,72.921757,amenity:place_of_worship
Priyadarshini Bus Stop,19.052385,72.8797934,highway:bus_stop
Priyadarshini,19.0526133,72.8795023,highway:bus_stop
Ram Mandir,19.0613541,72.844658,amenity:place_of_worship
Nehru Nagar- Kurla,19.0617135,72.8837422,highway:bus_stop
Kurla ST Depot,19.0581845,72.8828625,highway:bus_stop
Kurla S T Depot,19.0566368,72.8839847,highway:bus_stop
Shiv Shrusti,19.05534,72.8827444,highway:bus_stop
Priyadarshini Chunabhatti,19.0538077,72.8810985,highway:bus_stop
Sai Baba Temple,19.0601603,72.8453232,amenity:place_of_worship
S.G.Barve Marg Jun.(Thakkar Bappa),19.0577155,72.8866524,highway:bus_stop
Kamgaar Nagar,19.0591834,72.8855608,highway:bus_stop
S.G.Barve Marg Jun (Thakkar Bappa ),19.0577079,72.8867168,highway:bus_stop
S.G.Barve Marg Jn.,19.0574236,72.8878253,highway:bus_stop
Khanna Estate Agency,19.1286474,72.8206919,office:estate_agent
unity park,19.0450404,72.9336572,leisure:park
sanjeevan hospital,19.0608709,72.9247689,amenity:hospital
Metalife,19.0668912,72.9134181,amenity:hospital
chishtiya masjid,19.0679794,72.9227615,amenity:place_of_worship
Ummul Qura,19.0657111,72.9232315,amenity:place_of_worship
sng paark,19.0503408,72.8914636,leisure:park
sunni islamiya masjid,19.0373938,72.9507958,amenity:place_of_worship
laalubai bus stop,19.0532391,72.9272898,highway:bus_stop
shahid siddque,19.0610845,72.9040856,amenity:place_of_worship
Nurani Masjid,19.0623798,72.9043817,amenity:place_of_worship
Wadala Depot,19.014855,72.8524232,highway:bus_stop
Sharada Cinema- Dadar,19.0141752,72.8462562,highway:bus_stop
AMAN,19.0524549,72.9185421,amenity:hospital
Raza Masjid,19.0595597,72.9248683,amenity:place_of_worship
Gulshan Baug,19.0644885,72.8999248,amenity:place_of_worship
Sai baba Mandir,19.0596876,72.9243724,amenity:place_of_worship
Zoya Telecom,19.065504,72.9224442,office:telecommunication
Railway Vasahat,19.0555695,72.9334422,highway:bus_stop
Shia Masjid,19.1049572,72.8935038,amenity:place_of_worship
Bus stop,19.0497076,72.9269083,highway:bus_stop
Herron ms-cit clases,19.039997,72.9478829,office:educational_institution
Marthoma Church,19.0565043,72.9114831,amenity:place_of_worship
HARI MASJID,19.0655034,72.9222858,amenity:place_of_worship
Sun Star Residency,18.9367764,72.8347815,tourism:hotel
asisi nagar bus stop,19.0606584,72.9121226,highway:bus_stop
deonar colony bus stop,19.0541665,72.9234807,highway:bus_stop
colony bus stop,19.0557346,72.922,highway:bus_stop
rameshwar mandir,19.0646928,72.8883015,amenity:place_of_worship
HP gass,19.0651052,72.9197584,office:Kumar_Gass_Services_Distributor_Kumar_Advani
Narayana Guru,19.0610068,72.909099,highway:bus_stop
Saidhanhospital Iccu and Eye Care,19.1682476,72.9612909,amenity:hospital
Shivalay,19.1693573,72.9644322,amenity:place_of_worship
"Chandraganga Hospital, Mulund",19.1760293,72.9618357,amenity:hospital
Ganesh Temple,19.1727529,72.9579699,amenity:place_of_worship
Rationing Card Office,19.1756267,72.9570868,office:government
Ambaji Dham,19.1783658,72.949596,amenity:place_of_worship
jafary bus stop,19.0675626,72.920868,highway:bus_stop
Shantoshi Mata Mandir,19.1829685,72.9482826,amenity:place_of_worship
Hotel Manama,18.9394214,72.8384104,tourism:hotel
Datt Mandir,19.1673888,72.9582792,amenity:place_of_worship
Gavan Pada,19.1728787,72.961446,highway:bus_stop
Mulund Station (East),19.1713923,72.9582144,highway:bus_stop
MTNL Office,19.1660507,72.963712,office:yes
MTNL Wagle,19.1946291,72.9510941,office:telecommunication
Gurudwara,19.1855147,72.9650228,amenity:place_of_worship
Bileshwar Mahadev,19.1757278,72.9517972,amenity:place_of_worship
L.I.C. Colony,19.2426204,72.8520198,highway:bus_stop
Bhagwati Hospital,19.2401299,72.8544811,highway:bus_stop
Bhandup,19.1438684,72.9384327,railway:station
hotel Shamlat,19.0702445,72.8398298,tourism:hotel
Sawarkar Nagar,19.2059129,72.9542957,highway:bus_stop
Yashodham Nagar,19.2082381,72.9547561,highway:bus_stop
MIDC Passport Office,19.1922497,72.9555501,office:yes
Road Number 16,19.1935175,72.9535565,highway:bus_stop
Al-Moazin,18.9550484,72.8363847,tourism:hotel
Sheetal Bus stop,19.0822198,72.8820808,highway:bus_stop
Hotel Kamaran residency,19.0776977,72.8790334,tourism:hotel
Kapadia Nagar,19.075081,72.8726577,highway:bus_stop
Rehmaniya Masjid,19.0788975,72.8830198,amenity:place_of_worship
Umar Masjid,19.0758031,72.8709588,amenity:place_of_worship
Kurla Nursing Room,19.0708167,72.8806792,amenity:hospital
markaz masjid,19.0704867,72.8801663,amenity:place_of_worship
The Somaiya School (CBSE),19.0746561,72.9002651,office:educational_institution
Amba Mata Temple,19.1340077,72.8254545,amenity:place_of_worship
Gujarat Society,19.0969116,72.851357,highway:bus_stop
Domestic Airport,19.0923948,72.8476959,highway:bus_stop
India Guesthouse,18.9181862,72.8315678,tourism:guest_house
Kishan-Aga Begs P.G.H.,18.9198974,72.8312034,tourism:guest_house
Sea Shore Guesthouse,18.9182046,72.8315697,tourism:guest_house
Babu Amichand Panalal Jain Temple,18.9491154,72.7987941,amenity:place_of_worship
Naik Bus Stop,18.9411989,72.8295989,highway:bus_stop
Network 18,19.0009366,72.8279397,office:yes
Tata Consulting Engineers Limited,18.9989703,72.8275193,office:yes
Ashford Group,18.9990045,72.8270855,office:yes
Forbes India,19.0008186,72.8281288,office:yes
Dahisar,19.2493209,72.859297,public_transport:stop_position
Dahisar,19.2493288,72.8595363,railway:stop
Borivali,19.2282385,72.8567161,railway:stop
Borivali,19.229068,72.8573628,railway:station
Kandivali,19.2041136,72.8517376,railway:station
Malad,19.1867193,72.8485884,railway:station
Goregaon,19.1648688,72.8495492,railway:station
Asic Nagar,19.1216167,72.8299889,highway:bus_stop
Western Express Highway (eastbound),19.1155638,72.8569834,railway:stop
Western Express Highway (westbound),19.1161636,72.8558686,railway:stop
The Origin International Fertility Centre,19.227965,72.9694447,amenity:hospital
gr8 smile dental clinic,19.1068191,72.8507443,amenity:hospital
Bhakti Park,19.0289703,72.8775869,railway:stop
Bainganwadi,19.0590268,72.9243739,highway:bus_stop
Prabhadevi,19.0074717,72.8358965,railway:station
Mayors Bungalow,19.0285848,72.8374441,highway:bus_stop
Bandra Station Road (W),19.0535401,72.8380674,highway:bus_stop
P.Mohd Rafi Chowk,19.0514594,72.8383231,highway:bus_stop
Bandra Talao,19.0576069,72.8367365,highway:bus_stop
BEST Quarters,19.153788,72.8388106,highway:bus_stop
BEST Nagar,19.1531908,72.8418998,highway:bus_stop
Bhagat Singh Nagar,19.1553842,72.8364691,highway:bus_stop
Oshiwara / Goregaon,19.1526529,72.8357139,highway:bus_stop
Goragaon Depot,19.1546032,72.8353435,highway:bus_stop
Siddarth Nagar / Vivek College,19.1590341,72.8431734,highway:bus_stop
Motilal Nagar Post Office,19.1590964,72.8404664,highway:bus_stop
Shastri Nagar,19.1600204,72.8357679,highway:bus_stop
Vivek College,19.1585064,72.8436438,highway:bus_stop
Ganesh Maidan,19.1726378,72.8676047,leisure:park
Chinchpokli,18.9871984,72.8326716,railway:station
Parel,19.0094817,72.8376614,railway:station
SAI BABA MANDIR PERIERAWADI,19.0973377,72.8863338,amenity:place_of_worship
Holy Angels Marthoma Syrian Church,19.1627909,72.9423476,amenity:place_of_worship
GANPATI MANDIR,19.0986478,72.8864774,amenity:place_of_worship
Holiday Inn International Hotel,19.1030238,72.8872771,tourism:hotel
Shetty Vidyalay,19.1157549,72.9059323,highway:bus_stop
Kokan Nagar,19.1462404,72.9289053,highway:bus_stop
Aina Enterprises,19.0632046,72.9251027,office:yes
ganpati mandir,19.0520578,72.9324074,amenity:place_of_worship
Chembur Colony,19.0440704,72.8935618,highway:bus_stop
Shubalaxmi,19.0460553,72.9098383,tourism:hotel
takshshila budh vihar,19.0518236,72.9325547,amenity:place_of_worship
jalaram mandir,19.094137,72.9039219,amenity:place_of_worship
new life hospital,19.0897614,72.9049996,amenity:hospital
takshashila budh vihar,19.0520658,72.9324619,amenity:place_of_worship
QURESHI MASJID,19.062237,72.8766764,amenity:place_of_worship
sathe nagar bus stop,19.0563052,72.9300455,highway:bus_stop
bhaji & machhi market,19.0480195,72.9113379,amenity:marketplace
sandu wadi,19.0533797,72.8974857,highway:bus_stop
Tilak Nagar,19.0657855,72.8904702,railway:station
triveni bar,19.0573437,72.887152,tourism:hotel
thakkar Bappa colony,19.0588081,72.8870031,highway:bus_stop
muktabai hospital,19.0946018,72.9032913,amenity:hospital
Hanuman mandir,19.0615478,72.9293356,amenity:place_of_worship
v care hospital intensive& unit care,19.0634778,72.8817876,amenity:hospital
arpan nursing home,19.0693933,72.8781202,amenity:hospital
fauziya hospital,19.0627584,72.8731765,amenity:hospital
arayan hospital,19.0636096,72.8819271,amenity:hospital
durga mata mandir,19.0608865,72.9294325,amenity:place_of_worship
buddha vihar,19.0619339,72.9054797,amenity:place_of_worship
Krishna Temple,19.0513032,72.9312042,amenity:place_of_worship
neeta volvo,19.0529281,72.8991655,highway:bus_stop
maharana hotel,19.053754,72.8953351,tourism:hotel
madina,19.0629391,72.922207,amenity:place_of_worship
N G ACHARYA COLLEGE BUS STOP,19.0585892,72.9078559,highway:bus_stop
Sai Baba Mandir,19.056345,72.9088073,amenity:place_of_worship
Shiva Temple,19.055912,72.9086081,amenity:place_of_worship
dadoji kondev nagar(khardev nagar),19.0570053,72.9096184,highway:bus_stop
ishwar nagar stop,19.1443582,72.9343821,highway:bus_stop
Ghatkopar Station,19.0891525,72.9074443,highway:bus_stop
Sai Baba temple,19.1030209,72.891524,amenity:place_of_worship
Anket Nursing Home,19.1308944,72.9299048,amenity:hospital
St.Francis Xaviers Church,19.1331785,72.9340804,amenity:place_of_worship
Radhakrishna Mandir,19.1828664,72.9768828,amenity:place_of_worship
aksherdham temple,19.1183661,72.9171953,amenity:place_of_worship
Automotivation,19.1731891,72.8486507,office:educational_institution
sai baba mandir,19.0999207,72.8952229,amenity:place_of_worship
Infant Jesus Church,19.115884,72.9340919,amenity:place_of_worship
DIC INDIAN LTD,19.1058273,72.9013456,office:company
St. Vincent Palloti Church,19.1207624,72.8805061,amenity:place_of_worship
marol maroshi,19.118084,72.8801296,highway:bus_stop
Joggers Park,19.2162523,72.8177768,leisure:park
OpenTable Inc,19.1110897,72.9081821,office:company
Wadala Bridge,19.0174849,72.8593168,railway:station
Quantum Designs,19.1157358,72.8807033,office:company
Indian Oil Nagar,19.1275501,72.8311016,highway:bus_stop
Bellevue Multispeciality Hospital,19.1289988,72.8316764,amenity:hospital
Space Moulders,19.159246,72.8377841,office:architect
Acharya Atre Nagar,19.0236472,72.8637994,railway:station
Ambedkar Nagar,19.0015921,72.8442272,railway:station
Dadar East,19.0162531,72.8522274,railway:station
Guru Tegh Bahadur Nagar,19.0366871,72.8707858,railway:station
Sant Gadge Maharaj Chowk,18.9830921,72.8285867,railway:station
Mint Colony,18.9945142,72.8433086,railway:station
Naigaon,19.0095393,72.8478709,railway:station
Waterstones Hotel,19.1057985,72.8771149,tourism:hotel
Kurla Depot,19.0745661,72.876058,public_transport:station
Kalanagar Bus Station,19.0534895,72.8470962,highway:bus_stop
Bradma Compound,19.1960481,72.9550002,highway:bus_stop
Ambika Nagar,19.1976312,72.9558773,highway:bus_stop
Kamgar Hospital,19.2037497,72.9541539,highway:bus_stop
Vaishali Nagar,19.1870693,72.9458731,highway:bus_stop
Agriculture,19.2000566,72.9538617,highway:bus_stop
Svenska Design Hotel,19.1364141,72.8279989,tourism:hotel
"Nanavati Hospital, Mumbai",19.0959684,72.8400115,amenity:hospital
Santacruz Bus Depot,19.0905676,72.8382833,public_transport:station
BEST Shiv Hanuman Mandir,19.0920063,72.8385027,amenity:place_of_worship
Surya Mother And Child Speciality Hospital,19.0857296,72.8377345,amenity:hospital
Surya Childrens Hospital,19.0855132,72.837945,amenity:hospital
Passport Office / M.I.D.C.,19.1911655,72.9555006,highway:bus_stop
Mariamman Kovil,19.0388257,72.9490475,amenity:place_of_worship
Aryan Hospital,19.0391617,72.9488101,amenity:hospital
Balaji Mandir,19.0390438,72.947583,amenity:place_of_worship
Shankar Mandir,19.1983367,72.8459287,amenity:place_of_worship
SBI General Insurance Pvt. Ltd.,19.1165361,72.8544717,office:insurance
Hotel Kumkum,18.9648362,72.8188506,tourism:hotel
Hotel Sapna,18.957259,72.8102978,tourism:hotel
Nutan Mammography and Sonography Centre,19.1140839,72.8417197,amenity:hospital
Centre For Development Of Advanced Computing,19.1147399,72.8339566,office:government
Masjid Talimul Quran,19.1256493,72.822509,amenity:place_of_worship
Nahur,19.1541774,72.946473,railway:stop
Kanjur Marg,19.1285976,72.9282208,railway:stop
Hong Kong Bank,19.0603076,72.8295088,highway:bus_stop
Hotel Galaxy View (Oyo Rooms),19.0696853,72.9011307,tourism:hotel
MTNL Customer Centre,18.9157512,72.8200492,office:telecommunication
Go Bonkers,18.9142991,72.8261446,tourism:theme_park
origami centre,18.9576809,72.8091485,tourism:artwork
Jari Mari Gaondevi Temple,19.1724942,72.9609705,amenity:place_of_worship
Vodafone Gallery,19.1875384,72.9659687,office:telecommunication
Veda Talents LLP,19.1320397,72.8150304,tourism:artwork
Dr.Cooper Hospital,19.10773,72.8368277,highway:bus_stop
The UniContinental,19.0706484,72.8398991,tourism:hotel
Dr.Mukhi's Raj Hospital,19.1760945,72.9490036,amenity:hospital
PANCH RASTA,19.176391,72.9525539,highway:bus_stop
Taraporewala Aquarium,18.9491882,72.8199216,tourism:aquarium
Ashwini Hospital and I. C. C. U. with Dialysis Centre,19.1753107,72.9514943,amenity:hospital
Mitkat Advisory Services Pvt Ltd,19.105039,72.8708912,tourism:information
Patidar Co Op Housing Society,19.1756053,72.8414126,tourism:viewpoint
Windsor,18.9365103,72.8386041,tourism:hotel
Night Market,18.9479637,72.8363,amenity:marketplace
Orlem Market,19.1952165,72.8385863,amenity:marketplace
Shri Karja Devi Mata Mandir,19.1962262,72.8411002,amenity:place_of_worship
Manpada,19.2353185,72.9759496,highway:bus_stop
Chiranjeevi Hospital,19.1979406,72.9681922,amenity:hospital
Hotel Briteway,18.9621067,72.8214647,tourism:hotel
Thane Municipal Corporation,19.1972286,72.9671722,office:government
Mahadev Temple,19.173567,72.9565558,amenity:place_of_worship
Parle Jin Mandir,19.0979938,72.8413822,amenity:place_of_worship
Bhatia,18.9656765,72.8135089,amenity:hospital
Shim Graphics,18.9960276,72.8279662,tourism:artwork
Sai Temple (Vartak Nagar),19.2115972,72.9616225,amenity:place_of_worship
Teen Hath Naka,19.1888027,72.9633143,highway:bus_stop
Hariniwas Circle,19.191385,72.9678999,historic:monument
